DV_MA,2008,4,497.81
DV_MA,2009,1,501.75
DV_MA,2009,2,491.01
DV_MA,2009,3,480.09
DV_MA,2009,4,476.94
DV_MA,2010,1,473.94
DV_MA,2010,2,471.01
DV_MA,2010,3,476.52
DV_MA,2010,4,475.79
DV_MA,2011,1,467.64
DV_MA,2011,2,460.43
DV_MA,2011,3,459.52
DV_MA,2011,4,461.65
DV_MA,2012,1,457.40
DV_MA,2012,2,453.32
DV_MA,2012,3,455.43
DV_MA,2012,4,456.71
DV_MA,2013,1,457.01
DV_MA,2013,2,458.24
DV_MA,2013,3,459.99
DV_MA,2013,4,459.53
DV_MA,2014,1,460.24
DV_MA,2014,2,465.43
DV_MA,2014,3,470.39
DV_MA,2014,4,472.29
DV_MA,2015,1,476.86
DV_MA,2015,2,480.40
DV_MA,2015,3,483.03
DV_MA,2015,4,483.71
DV_MA,2016,1,486.17
DV_MA,2016,2,493.44
DV_MA,2016,3,499.22
DV_MA,2016,4,501.81
DV_MA,2017,1,501.61
DV_MA,2017,2,510.12
DV_MA,2017,3,518.01
DV_MA,2017,4,520.82
DV_MA,2018,1,525.97
DV_MA,2018,2,532.26
DV_MA,2018,3,538.61
DV_MA,2018,4,538.82
DV_MA,2019,1,543.88
DV_MA,2019,2,553.08
DV_MA,2019,3,560.97
DV_MA,2019,4,565.64
DV_MA,2020,1,571.56
DV_MA,2020,2,576.52
DV_MA,2020,3,586.98
DV_MA,2020,4,598.78
DV_MA,2021,1,613.18
DV_MA,2021,2,638.79
DV_MA,2021,3,670.39
DV_MA,2021,4,687.04
DV_MA,2022,1,706.46
DV_MA,2022,2,748.44
DV_MA,2022,3,763.54
DV_MA,2022,4,763.12
DV_MT,1975,1,56.53
DV_MT,1975,2,56.74
DV_MT,1975,3,56.14
DV_MT,1975,4,55.75
DV_MT,1976,1,57.63
DV_MT,1976,2,62.16
DV_MT,1976,3,61.78
DV_MT,1976,4,62.75
DV_MT,1977,1,66.31
DV_MT,1977,2,67.80
DV_MT,1977,3,70.89
DV_MT,1977,4,74.01
DV_MT,1978,1,77.61
DV_MT,1978,2,80.10
DV_MT,1978,3,83.79
DV_MT,1978,4,86.74
DV_MT,1979,1,91.36
DV_MT,1979,2,94.88
DV_MT,1979,3,96.80
DV_MT,1979,4,99.31
DV_MT,1980,1,100.00
DV_MT,1980,2,99.67
DV_MT,1980,3,105.56
DV_MT,1980,4,105.47
DV_MT,1981,1,106.28
DV_MT,1981,2,109.65
DV_MT,1981,3,113.55
DV_MT,1981,4,111.94
DV_MT,1982,1,110.21
DV_MT,1982,2,115.18
DV_MT,1982,3,114.20
DV_MT,1982,4,118.45
DV_MT,1983,1,120.38
DV_MT,1983,2,119.72
DV_MT,1983,3,119.10
DV_MT,1983,4,117.75
DV_MT,1984,1,121.07
DV_MT,1984,2,121.18
DV_MT,1984,3,121.71
DV_MT,1984,4,121.03
DV_MT,1985,1,122.88
DV_MT,1985,2,122.67
DV_MT,1985,3,124.15
DV_MT,1985,4,123.80
DV_MT,1986,1,126.83
DV_MT,1986,2,127.92
DV_MT,1986,3,127.69
DV_MT,1986,4,126.80
DV_MT,1987,1,128.79
DV_MT,1987,2,127.49
DV_MT,1987,3,125.12
DV_MT,1987,4,123.32
DV_MT,1988,1,124.74
DV_MT,1988,2,125.02
DV_MT,1988,3,124.52
DV_MT,1988,4,124.40
DV_MT,1989,1,124.23
DV_MT,1989,2,125.12
DV_MT,1989,3,127.34
DV_MT,1989,4,127.57
DV_MT,1990,1,127.96
DV_MT,1990,2,128.95
DV_MT,1990,3,130.90
DV_MT,1990,4,130.64
DV_MT,1991,1,132.51
DV_MT,1991,2,134.20
DV_MT,1991,3,134.97
DV_MT,1991,4,138.02
DV_MT,1992,1,139.71
DV_MT,1992,2,141.10
